Unique MASCOT (mz),Difference (mz)
934.1269,0.0098371671
934.1269,0.0098227438
934.1269,0.0098121916
934.1269,0.0098116522
934.1269,0.0097834712
934.1269,0.0097707414
934.1269,0.0097635334
934.1269,0.0097605966
934.1269,0.009757408
934.1269,0.0097538041
934.1269,0.0097404605
934.1269,0.0097297747
934.1269,0.0097249084
934.1269,0.0097234303
934.1269,0.0097219934
934.1269,0.0097216686
934.1269,0.0097182696
934.1269,0.0097177074
934.1269,0.0097098472
934.1269,0.0096984704
934.1269,0.0096880593
934.1269,0.0096709869
934.1269,0.0096618263
934.1269,0.0096521252
934.1269,0.0096395211
934.1269,0.0096355245
934.1269,0.0096201613
934.1269,0.0096113019
934.1269,0.0096061107
934.1269,0.0096027135
934.1269,0.009598346
934.1269,0.0095951225
934.1269,0.0095817273
934.1269,0.0095793972
934.1269,0.0095725725
934.1269,0.0095707361
934.1269,0.0095625964
934.1269,0.0095575716
934.1269,0.0095489851
934.1269,0.0095483702
934.1269,0.009542909
934.1269,0.0095387852
934.1269,0.0095339129
934.1269,0.0095336104
934.1269,0.0095305642
934.1269,0.0095270722
934.1269,0.0095270009
934.1269,0.0095234053
934.1269,0.00951888
934.1269,0.0095171157
934.1269,0.0095118631
934.1269,0.0095109411
934.1269,0.0095096222
934.1269,0.0095070997
934.1269,0.0095063953
934.1269,0.0095021954
934.1269,0.0095012119
934.1269,0.0094958198
934.1269,0.0094930232
934.1269,0.0094857953
934.1269,0.0094825275
934.1269,0.0094806515
934.1269,0.0094730152
934.1269,0.0094691959
934.1269,0.009465777
934.1269,0.0094585647
934.1269,0.0094541678
934.1269,0.009449402
934.1269,0.0094270331
934.1269,0.0094144518
934.1269,0.0094134543
934.1269,0.0094107306
934.1269,0.0094048263
934.1269,0.0093980303
934.1269,0.0093957871
934.1269,0.0093931922
934.1269,0.0093831931
934.1269,0.0093756228
934.1269,0.0093610546
934.1269,0.0093568353
934.1269,0.0093561747
934.1269,0.0093544121
934.1269,0.009344718
934.1269,0.0093435108
934.1269,0.0093430696
934.1269,0.0093366325
934.1269,0.0093281897
934.1269,0.0093280258
934.1269,0.0093241096
934.1269,0.0093198785
934.1269,0.0093182783
934.1269,0.0093166978
934.1269,0.0093162185
934.1269,0.0093073439
934.1269,0.0093067685
934.1269,0.0092985531
934.1269,0.0092914005
934.1269,0.0092866619
934.1269,0.0092814839
934.1269,0.009278495
934.1269,0.0092615107
934.1269,0.009258509
934.1269,0.0092580058
934.1269,0.0092571803
934.1269,0.0092563651
934.1269,0.0092547986
934.1269,0.0092502677
934.1269,0.0092473851
934.1269,0.0092435885
934.1269,0.0092431452
934.1269,0.0092360744
934.1269,0.0092304857
934.1269,0.0092249859
934.1269,0.0092245217
934.1269,0.0092240001
934.1269,0.0092232121
934.1269,0.0092206622
934.1269,0.0092161624
934.1269,0.0092157569
934.1269,0.009179321
934.1269,0.0091766775
934.1269,0.0091744106
934.1269,0.0091738585
934.1269,0.0091736681
934.1269,0.0091516561
934.1269,0.0091435922
934.1269,0.0091393799
934.1269,0.0091359125
934.1269,0.0091332924
934.1269,0.009124181
934.1269,0.0091225999
934.1269,0.0091161364
934.1269,0.009112207
934.1269,0.0090920845
934.1269,0.0090876653
934.1269,0.0090847538
934.1269,0.0090808819
934.1269,0.0090670991
934.1269,0.0090626065
934.1269,0.00906006
934.1269,0.0090558328
934.1269,0.0090380155
934.1269,0.009010736
934.1269,0.0090086305
934.1269,0.009006158
934.1269,0.0089976199
934.1269,0.0089971976
934.1269,0.0089940638
934.1269,0.0089756962
934.1269,0.0089749197
934.1269,0.0089650469
934.1269,0.0089622653
934.1269,0.0089562237
934.1269,0.0089534629
934.1269,0.0089396123
934.1269,0.0089371642
934.1269,0.0089354149
934.1269,0.0089324042
934.1269,0.0089310305
934.1269,0.0089143239
934.1269,0.0089048295
934.1269,0.008893877
934.1269,0.0088922575
934.1269,0.0088752795
934.1269,0.0088718929
934.1269,0.008866931
934.1269,0.0088629905
934.1269,0.0088609802
934.1269,0.0088552127
934.1269,0.0088526652
934.1269,0.0088489141
934.1269,0.0088438168
934.1269,0.008842247
934.1269,0.0088217891
934.1269,0.0088187546
934.1269,0.0088125429
934.1269,0.0088024387
934.1269,0.0088012288
934.1269,0.0087950597
934.1269,0.0087947128
934.1269,0.0087863028
934.1269,0.0087808771
934.1269,0.008774766
934.1269,0.0087632685
934.1269,0.0087598583
934.1269,0.0087582585
934.1269,0.0087465949
934.1269,0.0087381541
934.1269,0.0087102872
934.1269,0.0087002879
934.1269,0.0086948121
934.1269,0.0086942061
934.1269,0.008679104
934.1269,0.0086753109
934.1269,0.0086715952
934.1269,0.0086709974
934.1269,0.0086638432
934.1269,0.0086560834
934.1269,0.0086486532
934.1269,0.0086371934
934.1269,0.0086281661
934.1269,0.0086269148
934.1269,0.0086173662
934.1269,0.0086072077
934.1269,0.008599996
934.1269,0.0085992175
934.1269,0.0085950907
934.1269,0.0085924282
934.1269,0.0085868353
934.1269,0.008579601
934.1269,0.0085766282
934.1269,0.0085728441
934.1269,0.0085665258
934.1269,0.0085612748
934.1269,0.0085589493
934.1269,0.0085583439
934.1269,0.0085519642
934.1269,0.0085418214
934.1269,0.0085370013
934.1269,0.0085347665
934.1269,0.0085277374
934.1269,0.0085227365
934.1269,0.0085191897
934.1269,0.0084974484
934.1269,0.0084967822
934.1269,0.0084905353
934.1269,0.0084815892
934.1269,0.0084688383
934.1269,0.0084598945
934.1269,0.0084466115
934.1269,0.0084362605
934.1269,0.0083776083
934.1269,0.008370197
934.1269,0.0083425389
934.1269,0.0083293801
934.1269,0.0083169809
934.1269,0.0083079023
934.1269,0.0083015898
934.1269,0.0082994913
934.1269,0.0082866717
934.1269,0.0082822969
934.1269,0.0082783359
934.1269,0.0082721364
934.1269,0.008270132
934.1269,0.0082679514
934.1269,0.0082642022
934.1269,0.0082552803
934.1269,0.0082523445
934.1269,0.0082519709
934.1269,0.0082445256
934.1269,0.0082227516
934.1269,0.0082105793
934.1269,0.0081603967
934.1269,0.0081552704
934.1269,0.0081407861
934.1269,0.0081171038
934.1269,0.0081133917
934.1269,0.0081059807
934.1269,0.0080885827
934.1269,0.0080876357
934.1269,0.0080586865
934.1269,0.0080394256
934.1269,0.0080322824
934.1269,0.0080303715
934.1269,0.0080165044
934.1269,0.0080117866
934.1269,0.0079737325
934.1269,0.0079598002
934.1269,0.007955271
934.1269,0.0079468117
934.1269,0.0079452829
934.1269,0.0079362658
934.1269,0.0079183518
934.1269,0.0079049653
934.1269,0.0078974501
934.1269,0.0078695494
934.1269,0.0078285793
934.1269,0.0078231678
934.1269,0.0078202623
934.1269,0.0077386626
934.1269,0.0077289292
934.1269,0.0077255081
934.1269,0.0077123352
934.1269,0.0076744071
934.1269,0.0076706417
934.1269,0.0076596333
934.1269,0.0076381886
934.1269,0.0076360013
934.1269,0.0076342026
934.1269,0.0076257992
934.1269,0.0076231743
934.1269,0.0075910677
934.1269,0.0075858661
934.1269,0.0075484099
934.1269,0.0075021579
934.1269,0.0074633234
934.1269,0.0074520573
934.1269,0.0074500673
934.1269,0.0074341952
934.1269,0.00742096
934.1269,0.0073572869
934.1269,0.0072942956
934.1269,0.0072681865
934.1269,0.0072493759
934.1269,0.0072320579
934.1269,0.0072169396
934.1269,0.0071777048
934.1269,0.0071545758
934.1269,0.0071195448
934.1269,0.0071178353
934.1269,0.0071063046
934.1269,0.0070808863
934.1269,0.0070663901
934.1269,0.0070609815
934.1269,0.0070314701
934.1269,0.0070181112
934.1269,0.0070136972
934.1269,0.0069666846
934.1269,0.0069125797
934.1269,0.0068579607
934.1269,0.0068436756
934.1269,0.0068263304
934.1269,0.0067892597
934.1269,0.0067683222
934.1269,0.006754794
934.1269,0.006597064
934.1269,0.0065783915
934.1269,0.0065589524
934.1269,0.0065514875
934.1269,0.006543247
934.1269,0.0065019595
934.1269,0.006488193
934.1269,0.0064866572
934.1269,0.0064733365
934.1269,0.0064600641
934.1269,0.0064246404
934.1269,0.0063532163
934.1269,0.0063425712
934.1269,0.0063185467
934.1269,0.0062909131
934.1269,0.0062121086
934.1269,0.0062053942
934.1269,0.006170828
934.1269,0.0061629799
934.1269,0.0060902864
934.1269,0.0060811256
934.1269,0.0060617459
934.1269,0.0060416065
934.1269,0.0060174781
934.1269,0.0060091511
934.1269,0.0059632037
934.1269,0.0059581438
934.1269,0.0059208518
934.1269,0.0058161996
934.1269,0.0056722149
934.1269,0.0056425201
934.1269,0.0055716675
934.1269,0.0055601013
934.1269,0.0054178519
934.1269,0.005369138
934.1269,0.0053270394
934.1269,0.0052694557
934.1269,0.0052634714
934.1269,0.0051950806
934.1269,0.0051733181
934.1269,0.0051667975
934.1269,0.0051577098
934.1269,0.0051292574
934.1269,0.0051185339
934.1269,0.0051073284
934.1269,0.005095732
934.1269,0.0050626067
934.1269,0.0050442999
934.1269,0.0050117427
934.1269,0.0050098741
934.1269,0.0049901779
934.1269,0.0049794338
934.1269,0.0048570312
934.1269,0.0048308195
934.1269,0.0048191839
934.1269,0.0047662145
934.1269,0.0047445718
934.1269,0.0047323041
934.1269,0.0047241079
934.1269,0.0046577687
934.1269,0.0045320451
934.1269,0.0045234071
934.1269,0.004517911
934.1269,0.004425494
934.1269,0.0043979533
934.1269,0.004391619
934.1269,0.0043793
934.1269,0.0042020055
934.1269,0.0041594098
934.1269,0.0041143208
934.1269,0.0040654742
934.1269,0.0040007625
934.1269,0.0039401285
934.1269,0.0039242822
934.1269,0.0038602928
934.1269,0.0036458209
934.1269,0.0035340675
934.1269,0.003443093
934.1269,0.0034016405
934.1269,0.0033839009
934.1269,0.0033216964
934.1269,0.0032888739
934.1269,0.0032407467
934.1269,0.0032199623
934.1269,0.0032048272
934.1269,0.0031222829
934.1269,0.0030982831
934.1269,0.0030050309
934.1269,0.0029909509
934.1269,0.0029237531
934.1269,0.0028069929
934.1269,0.0027967727
934.1269,0.0027794335
934.1269,0.0026353242
934.1269,0.0025943889
934.1269,0.0025556903
934.1269,0.002448775
934.1269,0.0022600144
934.1269,0.0022568601
934.1269,0.0021965538
934.1269,0.0021365446
934.1269,0.0020638303
934.1269,0.00202365
934.1269,0.0019925855
934.1269,0.001858073
934.1269,0.0016273253
934.1269,0.001605041
934.1269,0.0015449067
934.1269,0.0014913477
934.1269,0.0014474079
934.1269,0.0013790121
934.1269,0.0013048004
934.1269,0.0012939653
934.1269,0.0011631602
934.1269,0.0010967351
934.1269,0.0010860467
934.1269,0.00089990207
934.1269,0.00081706824
934.1269,0.00069876424
934.1269,0.00059471156
934.1269,0.00052448363
934.1269,0.000169999
934.1269,6.1629075e-05
934.1269,1.6013756e-05
934.1269,-5.4652537e-05
934.1269,-0.00011972342
934.1269,-0.00042424086
934.1269,-0.00054754343
934.1269,-0.00057463291
934.1269,-0.00063764205
934.1269,-0.00088983686
934.1269,-0.0013095202
934.1269,-0.001331136
934.1269,-0.0024384764
934.1269,-0.0028830314
934.1269,-0.0029003517
934.1269,-0.0031034316
934.1269,-0.0034795099
934.1269,-0.003823285
934.1269,-0.004230339
934.1269,-0.0044016289
934.1269,-0.0046029702
934.1269,-0.0049177266
934.1269,-0.0049881196
934.1269,-0.0053902309
934.1269,-0.0058734601
934.1269,-0.0064128352
934.1269,-0.0065882556
934.1269,-0.0067623328
934.1269,-0.0068001947
934.1269,-0.0069780544
934.1269,-0.0074009503
934.1269,-0.0074085548
934.1269,-0.0075151641
934.1269,-0.0079012723
934.1269,-0.007912421
934.1269,-0.008318328
934.1269,-0.0090458656
934.1269,-0.0090778988
934.1269,-0.0091168019
934.1269,-0.0092761672
939.4606,0.0099934831
939.4606,0.009987844
939.4606,0.0099751895
939.4606,0.0099739578
939.4606,0.0099711541
939.4606,0.0099564866
939.4606,0.0099542462
939.4606,0.0099538784
939.4606,0.0099527139
939.4606,0.0099514123
939.4606,0.0099514088
939.4606,0.0099219954
939.4606,0.0099141006
939.4606,0.0099000026
939.4606,0.0098995338
939.4606,0.0098971444
939.4606,0.0098949236
939.4606,0.0098794222
939.4606,0.0098764382
939.4606,0.0098654151
939.4606,0.0098639633
939.4606,0.0098622918
939.4606,0.0098533464
939.4606,0.0098526342
939.4606,0.0098508345
939.4606,0.0098477845
939.4606,0.0098451686
939.4606,0.0098450098
939.4606,0.0098298955
939.4606,0.0098265194
939.4606,0.009824883
939.4606,0.009815022
939.4606,0.009809578
939.4606,0.0098053998
939.4606,0.0098017048
939.4606,0.0097967118
939.4606,0.0097930053
939.4606,0.0097868956
939.4606,0.0097857002
939.4606,0.0097697934
939.4606,0.0097696614
939.4606,0.0097688076
939.4606,0.0097548997
939.4606,0.0097535091
939.4606,0.0097515507
939.4606,0.0097428254
939.4606,0.0097374865
939.4606,0.0097315538
939.4606,0.0097112528
939.4606,0.0097084645
939.4606,0.0097073173
939.4606,0.0097049857
939.4606,0.0096605806
939.4606,0.0096591371
939.4606,0.0096557242
939.4606,0.009654396
939.4606,0.0096260421
939.4606,0.0096225394
939.4606,0.0096216089
939.4606,0.009620168
939.4606,0.0096020725
939.4606,0.0095968233
939.4606,0.0095937085
939.4606,0.0095929099
939.4606,0.0095922334
939.4606,0.009591313
939.4606,0.0095883582
939.4606,0.0095640989
939.4606,0.0095622487
939.4606,0.0095620556
939.4606,0.0095571272
939.4606,0.0095523549
939.4606,0.0095488519
939.4606,0.0095332848
939.4606,0.0095315726
939.4606,0.0095257421
939.4606,0.0095194157
939.4606,0.0095154572
939.4606,0.0095102188
939.4606,0.0095051123
939.4606,0.0095029688
939.4606,0.0095006577
939.4606,0.0094975436
939.4606,0.0094840198
939.4606,0.0094685271
939.4606,0.0094670688
939.4606,0.0094642615
939.4606,0.0094555817
939.4606,0.0094494758
939.4606,0.0094443837
939.4606,0.0094404984
939.4606,0.0094225206
939.4606,0.0094191915
939.4606,0.0094151931
939.4606,0.0093931542
939.4606,0.0093847105
939.4606,0.0093819093
939.4606,0.0093805866
939.4606,0.0093788269
939.4606,0.0093749559
939.4606,0.0093738465
939.4606,0.0093636716
939.4606,0.0093570758
939.4606,0.0093491221
939.4606,0.0093472163
939.4606,0.0093416733
939.4606,0.0093343703
939.4606,0.0093243187
939.4606,0.0093237834
939.4606,0.0093224173
939.4606,0.0093184208
939.4606,0.009317921
939.4606,0.0093091295
939.4606,0.0093059409
939.4606,0.0093033671
939.4606,0.0092894489
939.4606,0.0092888073
939.4606,0.009284775
939.4606,0.0092835586
939.4606,0.009276438
939.4606,0.0092667907
939.4606,0.0092526978
939.4606,0.0092514053
939.4606,0.0092457367
939.4606,0.0092429388
939.4606,0.0092388781
939.4606,0.0092250522
939.4606,0.0092227349
939.4606,0.0092200459
939.4606,0.0092163907
939.4606,0.0092104416
939.4606,0.0092099963
939.4606,0.0091974634
939.4606,0.0091827559
939.4606,0.0091768959
939.4606,0.0091712792
939.4606,0.0091690692
939.4606,0.0091504029
939.4606,0.0091392634
939.4606,0.0091348561
939.4606,0.0091346705
939.4606,0.0091302231
939.4606,0.0091229234
939.4606,0.0091189637
939.4606,0.0091017946
939.4606,0.0091002489
939.4606,0.0090885022
939.4606,0.0090822123
939.4606,0.0090774706
939.4606,0.0090743877
939.4606,0.0090720402
939.4606,0.0090705157
939.4606,0.0090636819
939.4606,0.0090557764
939.4606,0.0090257788
939.4606,0.0090245224
939.4606,0.009021277
939.4606,0.0090128245
939.4606,0.0090106819
939.4606,0.0090079689
939.4606,0.0090037374
939.4606,0.009003698
939.4606,0.0089831488
939.4606,0.0089737703
939.4606,0.0089581829
939.4606,0.0089577066
939.4606,0.0089476536
939.4606,0.008946802
939.4606,0.0089419804
939.4606,0.0089417019
939.4606,0.0089026404
939.4606,0.0088905217
939.4606,0.0088869298
939.4606,0.008877687
939.4606,0.0088750484
939.4606,0.0088634231
939.4606,0.0088568517
939.4606,0.0088500328
939.4606,0.0088450428
939.4606,0.0088420338
939.4606,0.0088241555
939.4606,0.008815624
939.4606,0.0088102578
939.4606,0.0088059498
939.4606,0.00878873
939.4606,0.0087874495
939.4606,0.008777344
939.4606,0.0087704379
939.4606,0.0087649388
939.4606,0.0087585288
939.4606,0.0087528336
939.4606,0.0087431033
939.4606,0.0087248204
939.4606,0.0087140792
939.4606,0.0087027138
939.4606,0.0086987975
939.4606,0.0086865366
939.4606,0.0086816243
939.4606,0.0086772537
939.4606,0.0086715171
939.4606,0.0086713763
939.4606,0.0086705464
939.4606,0.0086466878
939.4606,0.0086456984
939.4606,0.008637663
939.4606,0.008635307
939.4606,0.0086240007
939.4606,0.0086039043
939.4606,0.0086033662
939.4606,0.0086021024
939.4606,0.0086007089
939.4606,0.0085940496
939.4606,0.0085922258
939.4606,0.0085882717
939.4606,0.0085810079
939.4606,0.008566315
939.4606,0.0085519709
939.4606,0.0085496318
939.4606,0.0085406986
939.4606,0.0085390588
939.4606,0.0085359348
939.4606,0.0085276512
939.4606,0.0085247163
939.4606,0.0085160219
939.4606,0.0085114037
939.4606,0.0085090841
939.4606,0.0085017199
939.4606,0.0085006229
939.4606,0.0084997782
939.4606,0.0084816273
939.4606,0.0084644419
939.4606,0.008453262
939.4606,0.0084465952
939.4606,0.0084459053
939.4606,0.0084191504
939.4606,0.0084057892
939.4606,0.0083943673
939.4606,0.0083661677
939.4606,0.0083651765
939.4606,0.0083621362
939.4606,0.0083530676
939.4606,0.0083460888
939.4606,0.0083443494
939.4606,0.0083440855
939.4606,0.00832515
939.4606,0.0083158463
939.4606,0.0083143766
939.4606,0.0083089439
939.4606,0.0082681361
939.4606,0.0082540054
939.4606,0.0082512394
939.4606,0.0082453528
939.4606,0.008216703
939.4606,0.0082034677
939.4606,0.0082021741
939.4606,0.0082002999
939.4606,0.0081854401
939.4606,0.0081675018
939.4606,0.0081533442
939.4606,0.0081082936
939.4606,0.008101741
939.4606,0.0080999633
939.4606,0.0080988028
939.4606,0.0080984157
939.4606,0.0080930047
939.4606,0.0080913416
939.4606,0.0080623151
939.4606,0.0080531348
939.4606,0.0080337053
939.4606,0.0080248132
939.4606,0.0080203312
939.4606,0.0080173389
939.4606,0.0080028216
939.4606,0.0079909367
939.4606,0.0079888961
939.4606,0.0079709233
939.4606,0.0079640358
939.4606,0.0079475414
939.4606,0.0079346668
939.4606,0.0079208642
939.4606,0.007900663
939.4606,0.0078757166
939.4606,0.0078682737
939.4606,0.0078622075
939.4606,0.0078517029
939.4606,0.0078190473
939.4606,0.0078178872
939.4606,0.0078171617
939.4606,0.0077931674
939.4606,0.0077741326
939.4606,0.007765005
939.4606,0.0077563427
939.4606,0.0077499341
939.4606,0.00774968
939.4606,0.007739409
939.4606,0.0077297507
939.4606,0.0077249474
939.4606,0.007723458
939.4606,0.0077153843
939.4606,0.0076947008
939.4606,0.0076886448
939.4606,0.0076568335
939.4606,0.0076553699
939.4606,0.0076492737
939.4606,0.0076455253
939.4606,0.0076425573
939.4606,0.0075943566
939.4606,0.007592295
939.4606,0.0075907599
939.4606,0.007572853
939.4606,0.0075678873
939.4606,0.0075494021
939.4606,0.0075366054
939.4606,0.0075337447
939.4606,0.0075272152
939.4606,0.0075183098
939.4606,0.0074881522
939.4606,0.0074851722
939.4606,0.0074599791
939.4606,0.0074582703
939.4606,0.0074574559
939.4606,0.0074542423
939.4606,0.0074361804
939.4606,0.0074294254
939.4606,0.0074140492
939.4606,0.0074125528
939.4606,0.0074068516
939.4606,0.0073979304
939.4606,0.0073965029
939.4606,0.0073738863
939.4606,0.00734336
939.4606,0.0073351086
939.4606,0.0073198251
939.4606,0.0073065212
939.4606,0.0073015482
939.4606,0.0072864305
939.4606,0.007255334
939.4606,0.0072506785
939.4606,0.0072442948
939.4606,0.007229721
939.4606,0.007229277
939.4606,0.0071881009
939.4606,0.0071680488
939.4606,0.0071333678
939.4606,0.007089514
939.4606,0.0070754658
939.4606,0.0070008149
939.4606,0.0069970357
939.4606,0.0069958692
939.4606,0.0069856784
939.4606,0.0069814401
939.4606,0.0069807125
939.4606,0.0069663968
939.4606,0.0069577244
939.4606,0.0069274163
939.4606,0.0069217403
939.4606,0.0069033184
939.4606,0.0068826262
939.4606,0.0068712831
939.4606,0.0068683118
939.4606,0.0068587353
939.4606,0.0068481224
939.4606,0.0068469172
939.4606,0.0068085391
939.4606,0.0067953209
939.4606,0.0067803614
939.4606,0.0067225253
939.4606,0.0067135352
939.4606,0.0066989621
939.4606,0.0066953125
939.4606,0.0066714938
939.4606,0.0066624099
939.4606,0.0066555316
939.4606,0.0066387848
939.4606,0.0066299548
939.4606,0.0066057702
939.4606,0.0065962318
939.4606,0.0065583008
939.4606,0.0065515083
939.4606,0.0065336032
939.4606,0.0065117467
939.4606,0.0064864267
939.4606,0.0064633768
939.4606,0.0063952794
939.4606,0.0063916058
939.4606,0.006372661
939.4606,0.0063672017
939.4606,0.0063639537
939.4606,0.0063595613
939.4606,0.0063387064
939.4606,0.0063312328
939.4606,0.0062849217
939.4606,0.0062577244
939.4606,0.0062574734
939.4606,0.0062544108
939.4606,0.0062215376
939.4606,0.0062017056
939.4606,0.0062007518
939.4606,0.006187443
939.4606,0.0061849215
939.4606,0.006159674
939.4606,0.0061382693
939.4606,0.0061247009
939.4606,0.0060730511
