Unique MASCOT (mz),Difference (mz),MASCOT RT (mins)
696.8502,-0.00038939437,5.7372833
696.8502,-0.00040086071,5.7142833
696.8502,-0.000415109,5.7038333
696.8502,-0.0004915639,5.7122
696.8502,-0.00050855899,5.2836833
696.8502,-0.00051224182,5.7456333
696.8502,-0.00054164213,5.6474
696.8502,-0.00055224686,5.9170333
696.8502,-0.00057449841,5.70175
696.8502,-0.0006501753,5.8250667
696.8502,-0.00069805492,5.6118667
696.8502,-0.00072238395,5.6829333
696.8502,-0.00083672766,5.7393667
696.8502,-0.0009073207,4.7046667
696.8502,-0.00090781713,5.7163833
696.8502,-0.00094126996,5.7101167
696.8502,-0.00097451825,5.74355
696.8502,-0.00098485188,5.6871167
696.8502,-0.0010016076,5.6913
696.8502,-0.0010091183,5.7184667
696.8502,-0.0010162911,5.6411333
696.8502,-0.0010291148,5.7477333
696.8502,-0.0011139021,5.30875
696.8502,-0.0011205746,5.6745833
696.8502,-0.0011657654,5.7310167
696.8502,-0.0011679965,5.6620333
696.8502,-0.0012077973,5.6766667
696.8502,-0.0012120895,5.69965
696.8502,-0.0012320954,5.7247333
696.8502,-0.0012590356,5.7832667
696.8502,-0.0012657688,5.72265
696.8502,-0.0012767037,5.65785
696.8502,-0.0012820716,5.7937167
696.8502,-0.0013061881,5.6704
696.8502,-0.0013259552,6.3518167
696.8502,-0.0013654697,5.63695
696.8502,-0.0013925151,5.6683
696.8502,-0.0013996498,5.6933833
696.8502,-0.0014117572,5.7414667
696.8502,-0.0014170676,5.6557667
696.8502,-0.0014410895,5.6035167
696.8502,-0.0014465199,5.7707167
696.8502,-0.0015313683,5.6641333
696.8502,-0.0015470865,5.6515833
696.8502,-0.0015935822,5.67875
696.8502,-0.0016043202,5.7331
696.8502,-0.0016217645,5.6244167
696.8502,-0.0016225814,5.6892
696.8502,-0.0016465257,5.6662167
696.8502,-0.0016932286,5.7059333
696.8502,-0.0017493029,5.8041667
696.8502,-0.0017507385,5.8376
696.8502,-0.0018043443,5.6850333
696.8502,-0.0018047944,6.6549
696.8502,-0.0018347198,5.8188
696.8502,-0.0018584259,5.7289167
696.8502,-0.0018612004,5.6495
696.8502,-0.0018680848,5.6453167
696.8502,-0.0018917136,5.6724833
696.8502,-0.0019826926,5.9212167
720.1493,0.0018337652,7.8171
720.1493,0.0017311468,7.5077667
720.1493,0.0017296288,6.0006333
720.1493,0.0012373003,6.981
720.1493,0.00048810297,6.5963667
720.1493,-0.00076203341,6.7385
724.148,0.0018004339,7.70005
724.148,0.0013337006,7.4785
724.148,0.0012344769,5.8856833
724.148,0.00075898934,6.0905167
724.148,0.00055890379,6.3142
724.148,0.00012545018,7.5767333
724.148,-0.0007341951,5.85015
849.7681,0.0019172981,7.3175167
849.7681,0.0017414087,7.3342333
849.7681,0.00054192473,4.9158167
849.7681,0.00049505434,6.1177333
849.7681,0.00019435694,4.8761
849.7681,-1.543762e-06,4.9367167
849.7681,-9.3595368e-05,5.1373667
849.7681,-0.00014936112,4.94925
849.7681,-0.00020710245,4.9325333
849.7681,-0.00062438555,4.9262667
887.4544,0.0019912838,5.9463
887.4544,0.0019903715,6.2724
887.4544,0.0019893961,6.0779833
887.4544,0.0019779962,6.2159667
887.4544,0.001974875,6.2703167
887.4544,0.0019621945,6.7824
887.4544,0.0019594498,6.1720667
887.4544,0.0019578546,6.1219
887.4544,0.0019475425,6.0675167
887.4544,0.0019455254,6.1699833
887.4544,0.0019382765,6.0884333
887.4544,0.0019341201,5.82925
887.4544,0.0019316827,6.4563333
887.4544,0.0019242463,6.7426833
887.4544,0.0019220534,6.0131833
887.4544,0.0019183091,6.08425
887.4544,0.0019179529,7.3844
887.4544,0.0019176367,5.93375
887.4544,0.0019076852,6.6319
887.4544,0.0019028379,5.8250667
887.4544,0.0019019213,5.8480667
887.4544,0.0019009184,6.2326833
887.4544,0.0018634761,5.82715
887.4544,0.00186189,6.1428167
887.4544,0.0018505723,6.2347833
887.4544,0.0018307452,5.41535
887.4544,0.0018217759,6.4918667
887.4544,0.0018017514,7.3614167
887.4544,0.0018009654,6.5629333
887.4544,0.0017897261,5.4948167
887.4544,0.0017812222,4.21975
887.4544,0.0017807643,6.5044
887.4544,0.001779202,6.2013333
887.4544,0.0017655741,5.8961333
887.4544,0.0017507429,6.1009667
887.4544,0.0017433905,6.2995667
887.4544,0.0017376368,7.2736167
887.4544,0.0017351251,5.8208833
887.4544,0.0017347768,5.9003167
887.4544,0.0017308077,6.51485
887.4544,0.0017259452,6.6068167
887.4544,0.0017177285,6.4584167
887.4544,0.0017111989,5.9379333
887.4544,0.0017106847,6.5671167
887.4544,0.001705013,5.9024
887.4544,0.0017019383,7.2840667
887.4544,0.0016906454,5.8626833
887.4544,0.0016821344,6.0570667
887.4544,0.0016792182,6.3016667
887.4544,0.0016750858,6.1741667
887.4544,0.0016717414,7.3133333
887.4544,0.0016675025,5.87105
887.4544,0.0016494179,6.1825167
887.4544,0.0016398367,5.8668667
887.4544,0.0016380933,6.2243333
887.4544,0.0016345284,6.0006333
887.4544,0.0016263849,6.2933
887.4544,0.0016261976,5.91285
887.4544,0.0016175221,6.34765
887.4544,0.0016166712,5.8835833
887.4544,0.0016159555,5.8125333
887.4544,0.0016130868,7.30915
887.4544,0.001612331,5.8689667
887.4544,0.0016053067,7.3405
887.4544,0.001594627,6.4208
887.4544,0.001584032,4.8384667
887.4544,0.0015818044,6.3601833
887.4544,0.0015795731,5.9212167
887.4544,0.0015793131,6.38945
887.4544,0.0015775045,6.1198167
887.4544,0.0015735557,5.4781
887.4544,0.0015718546,6.6047333
887.4544,0.001566872,5.9295667
887.4544,0.0015663987,6.55875
887.4544,0.001563815,6.34555
887.4544,0.0015631562,6.6402667
887.4544,0.0015570629,6.5733833
887.4544,0.0015567988,7.3049667
887.4544,0.0015567261,7.3384167
887.4544,0.0015530588,6.0215333
887.4544,0.0015515947,6.10305
887.4544,0.0015489293,6.0947
887.4544,0.0015479009,6.1302667
887.4544,0.0015417083,6.15535
887.4544,0.0015330317,6.1156
887.4544,0.0015319786,5.7351833
887.4544,0.0015054965,6.2912167
887.4544,0.0015041291,6.1637167
887.4544,0.001499428,7.2715333
887.4544,0.0014988033,5.9504833
887.4544,0.0014850908,6.7845333
887.4544,0.0014727479,6.1616167
887.4544,0.0014694381,6.1177333
887.4544,0.0014690252,7.14195
887.4544,0.0014577703,5.91495
887.4544,0.001441671,6.0926
887.4544,0.0014403304,6.1072333
887.4544,0.0014387519,6.4605167
887.4544,0.0014352143,6.0696167
887.4544,0.0014284375,6.5859167
887.4544,0.0014114693,5.8647833
887.4544,0.0013994879,6.75105
887.4544,0.0013961155,6.1260833
887.4544,0.0013909917,5.9400333
887.4544,0.0013835644,6.1449
887.4544,0.0013810109,6.7908
887.4544,0.0013774385,5.4572
887.4544,0.0013724985,7.2945167
887.4544,0.0013684099,6.0382667
887.4544,0.0013662612,7.24645
887.4544,0.0013562296,6.7092333
887.4544,0.0013291115,6.7447667
887.4544,0.0013131144,5.93585
887.4544,0.0013129187,6.5253
887.4544,0.0013102539,5.4802
887.4544,0.0013089684,7.39485
887.4544,0.0013001319,6.8785833
887.4544,0.0012943119,5.9254
887.4544,0.0012781213,6.53575
887.4544,0.0012709644,6.0591667
887.4544,0.0012672796,6.2744833
887.4544,0.0012666583,5.8438833
887.4544,0.001262975,7.3426
887.4544,0.0012625464,6.0863333
887.4544,0.0012585678,5.8522333
887.4544,0.0012572171,6.379
887.4544,0.0012449654,6.5274
887.4544,0.0012401849,6.3392833
887.4544,0.0012329133,5.48855
887.4544,0.0012313802,6.0508
887.4544,0.0012235357,6.0967833
887.4544,0.0012163967,6.04035
887.4544,0.0012159668,5.9713833
887.4544,0.0012157384,6.7217833
887.4544,0.0012131561,7.0896833
887.4544,0.0012041564,6.3142
887.4544,0.0011911999,6.7573167
887.4544,0.0011875221,6.5462167
887.4544,0.0011801233,5.7122
887.4544,0.001174362,6.3330167
887.4544,0.0011637524,6.1407167
887.4544,0.0011428058,5.8982167
887.4544,0.0011421628,7.3028833
887.4544,0.0011291264,6.1929667
887.4544,0.001123269,5.4843667
887.4544,0.0011162502,5.9525667
887.4544,0.0011151827,6.2891167
887.4544,0.0011139163,5.9901833
887.4544,0.0011096542,5.8731333
887.4544,0.0011051113,6.06335
887.4544,0.0011045695,5.9588333
887.4544,0.0010906555,6.3936333
887.4544,0.0010886803,6.47305
887.4544,0.001083062,5.9442
887.4544,0.0010596143,6.611
887.4544,0.0010532,5.9170333
887.4544,0.0010340245,5.89195
887.4544,0.0010327017,5.5178167
887.4544,0.0010238209,7.33215
887.4544,0.0010190926,6.1595333
887.4544,0.0010171109,5.8877667
887.4544,0.0010150541,6.0717
887.4544,0.0010128155,6.3351
887.4544,0.001004743,7.1524
887.4544,0.0010020665,5.9065833
887.4544,0.00099953498,6.3288333
887.4544,0.00099702496,7.3342333
887.4544,0.00099111132,4.7213833
887.4544,0.00099090938,5.8856833
887.4544,0.0009891443,6.5880167
887.4544,0.00097290646,6.32675
887.4544,0.00096919005,6.5712833
887.4544,0.00094365493,5.407
887.4544,0.00093294973,7.2401833
887.4544,0.00093077179,7.2652667
887.4544,0.00092760848,6.356
887.4544,0.0009101177,6.1490833
887.4544,0.00090484662,5.4760167
887.4544,0.00090067032,6.3581
887.4544,0.00089069295,6.7656667
887.4544,0.00088411175,5.9818333
887.4544,0.00087867786,6.1867
887.4544,0.00087264763,5.5031833
887.4544,0.00086735484,6.2431333
887.4544,0.00085609187,5.9316667
887.4544,0.0008470747,5.8794167
887.4544,0.00083113463,6.04245
887.4544,0.00080169332,6.1135
887.4544,0.00080048629,6.53785
887.4544,0.00079790015,6.01945
887.4544,0.00078567702,5.8606
887.4544,0.00077750978,7.3467833
887.4544,0.00077398395,6.8597667
887.4544,0.00075845025,6.7134167
887.4544,0.00075369059,5.8898667
887.4544,0.0007513713,5.9274833
887.4544,0.00073839469,6.17625
887.4544,0.00072139425,6.7531333
887.4544,0.00071729382,6.0549833
887.4544,0.00069916196,6.5984667
887.4544,0.000699116,6.77195
887.4544,0.00068998843,6.4396167
887.4544,0.00068349275,5.97555
887.4544,0.00067798268,7.3572333
887.4544,0.00067496779,5.89405
887.4544,0.00067374703,6.0361667
887.4544,0.00067253687,5.9086667
887.4544,0.00064735351,7.2861667
887.4544,0.00064672154,6.7803
887.4544,0.00064268488,6.19925
887.4544,0.00063981234,6.6298167
887.4544,0.0006370593,6.3831833
887.4544,0.00063340767,6.1114167
887.4544,0.00063300972,6.0529
887.4544,0.00062513017,7.37395
887.4544,0.00061698982,6.5127667
887.4544,0.00060257864,7.1565667
887.4544,0.00058590181,5.9692833
887.4544,0.00058071222,6.0988833
887.4544,0.00055985555,6.2870333
887.4544,0.00054418127,6.0299
887.4544,0.00054101157,6.0110833
887.4544,0.0005375239,6.1950667
887.4544,0.0005367267,6.7176
887.4544,0.00053545689,6.0905167
887.4544,0.00053039689,6.4124333
887.4544,0.00050970021,6.4897667
887.4544,0.00050188859,6.2452333
887.4544,0.00050121564,6.1846167
887.4544,0.0004757277,7.3718667
887.4544,0.00047536501,7.07715
887.4544,0.00047428214,6.08215
887.4544,0.00046402756,5.9421167
887.4544,0.00044948238,6.3100167
887.4544,0.00044779467,5.53245
887.4544,0.00043777171,6.19715
887.4544,0.0004046917,6.5963667
887.4544,0.00040390607,5.8313333
887.4544,0.00038922211,5.9191167
887.4544,0.00038545867,6.0738
887.4544,0.00038353454,6.24105
887.4544,0.00038280658,7.1105833
887.4544,0.00033826246,6.3225667
887.4544,0.00028234206,6.7866167
887.4544,0.00026676774,6.1678833
887.4544,0.00026306663,6.6172667
887.4544,0.00024535472,6.2222333
887.4544,0.00024455553,6.2076
887.4544,0.00021887681,4.874
887.4544,0.00021546995,5.9964667
887.4544,0.00021237403,6.0278167
887.4544,0.00019954134,6.0800667
887.4544,0.00019370854,5.4739167
887.4544,0.00019212723,5.9483833
887.4544,0.00016749739,7.2924333
887.4544,0.00016508619,6.6131
887.4544,0.00016080247,6.4835
887.4544,0.00015599391,5.95465
887.4544,0.00014854125,6.30375
887.4544,0.00014806125,6.4145333
887.4544,0.0001119699,5.4718333
887.4544,0.00010626579,6.4856
887.4544,9.5622744e-05,7.1503
887.4544,8.1941284e-05,6.4793167
887.4544,8.1447089e-05,6.0466167
887.4544,7.5563791e-05,6.2640333
887.4544,5.7654582e-05,6.49395
887.4544,4.4053539e-05,6.1574333
887.4544,4.1450698e-05,6.0487167
887.4544,3.6035873e-05,5.9630167
887.4544,3.5434822e-05,6.0257167
887.4544,2.5083877e-05,5.9045
887.4544,1.4075864e-05,6.8493167
887.4544,-1.0136369e-05,6.3121167
887.4544,-1.5494212e-05,6.5190333
887.4544,-2.6066879e-05,6.5942833
887.4544,-7.1287349e-05,6.2953833
887.4544,-7.4488924e-05,6.8681333
887.4544,-7.7593657e-05,5.9734667
887.4544,-7.9914736e-05,5.5011
887.4544,-9.5496043e-05,6.4166167
887.4544,-0.00010257176,6.8744
887.4544,-0.00010975956,5.6913
887.4544,-0.00011142275,6.8388667
887.4544,-0.00011864847,6.4270667
887.4544,-0.00012913229,6.2285
887.4544,-0.00018799254,5.7163833
887.4544,-0.00024148589,6.2535833
887.4544,-0.00024465469,6.4479667
887.4544,-0.00024950373,5.9839167
887.4544,-0.00025951151,6.3163
887.4544,-0.00027600538,6.4437833
887.4544,-0.00028672834,7.1126833
887.4544,-0.00028845386,5.4655667
887.4544,-0.00029000919,5.9943667
887.4544,-0.00029071429,5.49065
887.4544,-0.00031166476,6.0236333
887.4544,-0.00032671444,5.9860167
887.4544,-0.00034020809,7.09805
887.4544,-0.00034693332,6.009
887.4544,-0.00037196501,5.43625
887.4544,-0.00041175156,4.82385
887.4544,-0.00050070848,5.4634667
887.4544,-0.00050218952,6.2515
887.4544,-0.00054010691,5.5136333
887.4544,-0.00054297678,6.8514167
887.4544,-0.00055551122,5.97765
887.4544,-0.00060285002,7.1356667
887.4544,-0.00065516998,5.7080167
887.4544,-0.00067524196,6.2577667
887.4544,-0.00067763805,5.9651
887.4544,-0.00067847269,5.5199
887.4544,-0.00068090818,7.3008
887.4544,-0.00068216424,4.7318333
887.4544,-0.00073642745,6.4772333
887.4544,-0.00073887127,5.5429
887.4544,-0.00074459457,6.2661333
887.4544,-0.00081540621,6.5399333
887.4544,-0.00091642757,5.9922833
887.4544,-0.00097112886,7.2987
887.4544,-0.001023516,7.3906667
887.4544,-0.0010286365,6.0048167
887.4544,-0.0010429347,6.0152667
887.4544,-0.0010573358,7.3760333
887.4544,-0.0010758328,6.7468667
887.4544,-0.0010881732,5.9881
887.4544,-0.0011072365,6.21805
887.4544,-0.0011258757,6.2786667
887.4544,-0.0011403714,6.8702167
887.4544,-0.0011893033,6.2264167
887.4544,-0.0012105075,6.2306
887.4544,-0.0012252367,4.84265
887.4544,-0.0012428998,4.8489333
887.4544,-0.0012513322,7.35305
887.4544,-0.0012616936,5.51155
887.4544,-0.0012739218,5.499
887.4544,-0.0012771083,6.0069167
887.4544,-0.0013090264,4.8928167
887.4544,-0.0013129706,5.5345333
887.4544,-0.0013712443,5.5638
887.4544,-0.0013857197,5.5387167
887.4544,-0.001458755,5.5073667
887.4544,-0.001458874,5.5052667
887.4544,-0.0015087897,7.1064167
887.4544,-0.0015455974,6.74895
887.4544,-0.0015893698,5.53035
887.4544,-0.0016983342,5.69965
887.4544,-0.0017138237,6.7740333
887.4544,-0.0017291448,6.84305
887.4544,-0.0017301556,5.4090833
887.4544,-0.0017416463,6.8472333
887.4544,-0.0018165721,6.2807667
887.4544,-0.0018236694,4.8322
887.4544,-0.001827582,6.8576833
887.4544,-0.0018490514,7.18165
887.4544,-0.0018983486,6.86605
887.4544,-0.001910404,4.8301167
887.4544,-0.0019210669,5.522
887.9689,0.0018900933,6.0048167
887.9689,0.0018778171,5.9818333
887.9689,0.0018548022,5.97765
887.9689,0.0018048017,5.2857667
887.9689,0.0017996832,6.0006333
887.9689,0.0017615113,5.9943667
887.9689,0.0017215156,5.9839167
887.9689,0.0016261964,5.6620333
887.9689,0.0015854862,6.0069167
887.9689,0.0015611993,5.97555
887.9689,0.001472292,5.9713833
887.9689,0.0014697474,4.9680667
887.9689,0.0014418208,5.3275667
887.9689,0.0014239247,6.009
887.9689,0.0013797788,5.30875
887.9689,0.0013732169,5.3004
887.9689,0.0012424167,5.9651
887.9689,0.0012164766,5.9525667
887.9689,0.0010986807,5.6975667
887.9689,0.0010772346,5.6766667
887.9689,0.0009574311,5.3254833
887.9689,0.00088871009,5.3338333
887.9689,0.00068307834,5.3171167
887.9689,0.00064785156,5.9692833
887.9689,0.00048309318,5.2962167
887.9689,0.00033425988,4.9659667
887.9689,0.00032654619,5.3233833
887.9689,0.00029790295,5.6432167
887.9689,0.00020419498,5.3380167
887.9689,0.00011175059,5.3150333
887.9689,-3.076289e-05,5.3192167
887.9689,-0.00042632091,5.3213
887.9689,-0.00051364963,5.69965
887.9689,-0.00059792089,5.2774
887.9689,-0.00063353883,5.31085
887.9689,-0.00070283876,5.6223167
887.9689,-0.0011865235,5.63695
887.9689,-0.0012397948,5.6745833
887.9689,-0.0013747705,5.28995
887.9689,-0.0017195616,5.3024833
887.9689,-0.001770927,5.70175
887.9689,-0.0018080852,5.35265
895.9665,0.0018945349,6.9726333
895.9665,0.0017117363,7.0729667
895.9665,0.0017006154,7.1147667
895.9665,0.0015556182,7.30915
895.9665,0.0014129705,5.1770833
895.9665,0.0012709096,7.1461167
895.9665,0.0011167677,7.2715333
895.9665,0.0010356173,6.9203833
895.9665,0.00086662952,5.18335
895.9665,0.00064940679,7.1774833
895.9665,0.00053268551,7.4805833
895.9665,0.0003524254,7.28825
895.9665,5.7488177e-05,5.1645333
895.9665,3.8892707e-05,7.3718667
895.9665,-1.463957e-06,7.4011167
895.9665,-2.4602374e-05,6.9830833
895.9665,-0.00017181611,7.1649333
895.9665,-0.00033550901,7.236
895.9665,-0.00039881681,7.4471
895.9665,-0.0005766143,7.3008
895.9665,-0.00064354486,7.6540667
895.9665,-0.00066084318,7.6039
895.9665,-0.00067023519,7.4345667
895.9665,-0.00082857295,7.2840667
895.9665,-0.0018786679,5.1854333
895.9665,-0.0019178085,5.1979833
903.9606,0.0019699062,4.6963
903.9606,0.0019676225,6.2933
903.9606,0.001725797,6.0006333
903.9606,0.0016392436,6.0675167
903.9606,0.0015416956,4.6210667
903.9606,0.0015272849,5.9024
903.9606,0.0014728188,5.9630167
903.9606,0.0014239998,4.6900333
903.9606,0.0012609495,5.9525667
903.9606,0.0011086309,5.9233
903.9606,0.0011022392,6.2995667
903.9606,0.00093461158,6.3183833
903.9606,0.00084889419,5.9316667
903.9606,0.00077043638,6.0988833
903.9606,0.00074598951,4.6356833
903.9606,0.00074194731,5.9588333
903.9606,0.00073685621,6.0445333
903.9606,0.0007342432,5.9065833
903.9606,0.00073145033,5.93375
903.9606,0.00065918355,5.9254
903.9606,0.00059715692,6.2849333
903.9606,0.00055108482,6.0529
903.9606,0.00044316984,5.1791667
903.9606,0.00022211091,6.0466167
903.9606,0.00016421394,5.49065
903.9606,0.00012942478,5.9170333
903.9606,-0.00016189688,6.0654333
903.9606,-0.0002949946,6.2870333
903.9606,-0.00052961329,4.66705
903.9606,-0.00056518642,6.3539167
903.9606,-0.0010348441,5.9379333
903.9606,-0.0011684949,6.3413667
903.9606,-0.0012018798,4.6127
903.9606,-0.0012690214,5.9651
903.9606,-0.0014234258,5.9191167
903.9606,-0.0015242944,5.9463
903.9606,-0.0015624667,6.34555
903.9606,-0.0015684177,6.0967833
903.9606,-0.0016068468,4.6106167
903.9606,-0.0016386725,4.6315167
903.9606,-0.0016662265,6.3330167
903.9606,-0.0017059067,6.34765
903.9606,-0.0017127759,4.7004833
903.9606,-0.0017923267,5.93585
903.9606,-0.0019125172,4.70885
922.4949,0.0017253929,4.5980667
922.4949,0.00096216419,7.55165
922.4949,-0.0014642868,6.8576833
922.4949,-0.0015413809,4.6816667
922.4949,-0.0015680201,4.6733167
923.4644,0.0017124153,5.74355
923.4644,0.0011432417,3.6950833
923.4644,0.00099147544,5.6118667
923.4644,0.00080343526,3.6783667
923.4644,0.00080022596,5.65995
923.4644,0.00079778773,5.6724833
923.4644,0.00071940326,4.8113
923.4644,0.00063981218,4.8531
923.4644,0.00020566342,5.1666333
923.4644,0.00015413688,5.7477333
923.4644,-2.8584318e-05,5.1770833
923.4644,-0.00013265439,5.2063333
923.4644,-0.00054023111,5.18335
923.4644,-0.00056644742,5.1854333
923.4644,-0.0005824338,5.6975667
923.4644,-0.00067151146,4.9053667
923.4644,-0.00076967143,5.1979833
923.4644,-0.00077731327,5.7122
923.4644,-0.00085609852,5.1729
923.4644,-0.0010097929,5.6683
923.4644,-0.0010357244,5.1645333
923.4644,-0.001162898,5.6954833
923.4644,-0.0013811209,3.68045
923.4644,-0.0014369155,5.6662167
923.4644,-0.0015927279,3.6616333
923.4644,-0.0016027296,5.68085
923.4644,-0.0017511776,5.6871167
923.4644,-0.0018496535,5.69965
923.4644,-0.0019781583,5.6474
928.4634,0.0019913321,7.5809167
928.4634,0.0018628526,7.4701333
928.4634,0.0018563548,5.9065833
928.4634,0.001846626,5.7979
928.4634,0.0017787781,5.3881833
928.4634,0.0015992567,6.5754667
928.4634,0.0015372686,6.7447667
928.4634,0.0014982424,5.6056
928.4634,0.0014220857,6.7740333
928.4634,0.0013773809,6.5733833
928.4634,0.001339837,6.0278167
928.4634,0.0013336633,5.8146167
928.4634,0.001287486,6.2682167
928.4634,0.0012690633,5.8961333
928.4634,0.0011526844,5.4781
928.4634,0.0011496025,6.4249833
928.4634,0.0011434686,6.7406
928.4634,0.0010507441,6.5671167
928.4634,0.0009371989,7.4492
928.4634,0.00077610644,5.67875
928.4634,0.00064315838,6.5775667
928.4634,0.00059697497,5.777
928.4634,0.00059081717,5.5575333
928.4634,0.00056738005,5.82715
928.4634,0.00053789099,7.5642
928.4634,0.00051496083,5.5345333
928.4634,0.00051333415,6.5608333
928.4634,0.00051025357,5.5658833
928.4634,0.00050882978,6.4354333
928.4634,0.00048217661,6.5712833
928.4634,0.00042758419,5.6724833
928.4634,0.00041499395,5.61815
928.4634,0.00040762705,6.4166167
928.4634,0.0003552339,5.6014167
928.4634,0.00032593545,6.4124333
928.4634,0.00029865847,5.7142833
928.4634,0.00025585134,7.4345667
928.4634,0.00024892162,6.5629333
928.4634,0.00021685373,5.6495
928.4634,0.00020204525,5.6286
928.4634,0.00017577401,6.4208
928.4634,0.00015553429,5.7205667
928.4634,0.00013079596,5.8417833
928.4634,0.00012679484,6.5336667
928.4634,0.00012522644,5.407
928.4634,7.3914512e-05,6.7594
928.4634,1.3614835e-05,5.6139667
928.4634,-8.288585e-06,5.6704
928.4634,-7.3386121e-05,6.4270667
928.4634,-7.7205415e-05,6.5650167
928.4634,-0.00014880958,5.89195
928.4634,-0.00022946647,5.7916167
928.4634,-0.00024820527,5.8188
928.4634,-0.0004068097,5.7310167
928.4634,-0.00043863737,5.63905
928.4634,-0.00052946597,6.4647
928.4634,-0.00065148865,5.7247333
928.4634,-0.00065331663,5.7351833
928.4634,-0.00067602344,5.7184667
928.4634,-0.00072768342,6.7635833
928.4634,-0.00074136722,6.5524833
928.4634,-0.00075483377,6.4417
928.4634,-0.00083435434,6.7259667
928.4634,-0.0010251561,7.5161167
928.4634,-0.0011102694,6.4584167
928.4634,-0.0011550849,5.7122
928.4634,-0.0011952331,6.4228833
928.4634,-0.0012940632,6.55875
928.4634,-0.0012951729,6.4187167
928.4634,-0.0013320142,6.4458833
928.4634,-0.0014027391,5.63695
928.4634,-0.0014612928,6.5817333
928.4634,-0.0014972105,6.4437833
928.4634,-0.001540382,5.89405
928.4634,-0.0015619077,6.4605167
928.4634,-0.0015698683,6.4479667
928.4634,-0.0016644686,5.5888833
928.4634,-0.0016828873,5.8794167
928.4634,-0.0017064787,5.4007167
928.4634,-0.0019452153,6.4667833
928.4634,-0.0019469449,6.4500667
928.4634,-0.0019782463,6.5545667
928.7964,0.0019951356,5.7414667
928.7964,0.0019743782,5.63695
928.7964,0.0016613484,5.6035167
928.7964,0.001642857,5.6557667
928.7964,0.0015907299,5.6139667
928.7964,0.0015606218,5.7686333
928.7964,0.0012990229,6.6465333
928.7964,0.0011665263,6.64445
928.7964,0.00076856365,5.5700667
928.7964,0.00065418167,6.64235
928.7964,0.00063866477,6.6486333
928.7964,0.00062897633,5.5930667
928.7964,0.00042962188,5.7184667
928.7964,0.00026625414,5.7477333
928.7964,0.00013065563,5.7581833
928.7964,0.00012462226,5.7372833
928.7964,-1.927788e-06,6.6402667
928.7964,-0.0006571349,5.5575333
928.7964,-0.00066742234,5.5721667
928.7964,-0.00072422547,6.6695333
928.7964,-0.0008913315,6.66325
928.7964,-0.00092557613,6.6674333
928.7964,-0.0013380735,6.6528
928.7964,-0.0014781344,6.6549
928.7964,-0.0015846355,5.6641333
928.7964,-0.0016858256,5.6076833
928.7964,-0.0016955896,5.59515
928.7964,-0.0018112726,6.6611667
928.7964,-0.0018547235,5.9274833
928.7964,-0.0019345672,5.5596167
928.7964,-0.0019720111,5.5554333
934.1269,0.0019925855,6.6319
934.1269,0.001858073,7.57465
934.1269,0.0016273253,6.66535
934.1269,0.001605041,6.6695333
934.1269,0.0015449067,6.6486333
934.1269,0.0014913477,5.7686333
934.1269,0.0014474079,5.8125333
934.1269,0.0013790121,5.7602667
934.1269,0.0013048004,5.7790833
934.1269,0.0012939653,5.6453167
934.1269,0.0011631602,6.6528
934.1269,0.0010967351,7.63525
934.1269,0.0010860467,5.4634667
934.1269,0.00089990207,5.9065833
934.1269,0.00081706824,6.6402667
934.1269,0.00069876424,6.64445
934.1269,0.00059471156,5.72265
934.1269,0.00052448363,6.6465333
934.1269,0.000169999,6.6298167
934.1269,6.1629075e-05,7.6331667
934.1269,1.6013756e-05,5.6495
934.1269,-5.4652537e-05,5.8334333
934.1269,-0.00011972342,6.6381833
934.1269,-0.00042424086,5.7393667
934.1269,-0.00054754343,5.6411333
934.1269,-0.00057463291,5.6223167
934.1269,-0.00063764205,5.7999833
934.1269,-0.00088983686,5.6097833
934.1269,-0.0013095202,5.3589167
934.1269,-0.001331136,5.7414667
939.4606,0.0019092238,4.92835
939.4606,0.0018896711,4.9346167
939.4606,0.001860856,4.75065
939.4606,0.0018003634,7.2819833
939.4606,0.0017768017,7.37395
939.4606,0.0016254557,5.7456333
939.4606,0.001617383,5.6286
939.4606,0.0015831957,5.8020833
939.4606,0.0015669918,7.3008
939.4606,0.0015243495,7.5579167
939.4606,0.0014929717,7.3697667
939.4606,0.0014273906,3.8163167
939.4606,0.0013985082,7.4345667
939.4606,0.0013478426,4.7673667
939.4606,0.00133752,5.63905
939.4606,0.0012819534,4.8154833
939.4606,0.0012407112,5.9254
939.4606,0.001226408,4.9137167
939.4606,0.0012108668,7.6227167
939.4606,0.0011276796,4.80295
939.4606,0.0010828613,4.7694667
939.4606,0.0010800827,4.82175
939.4606,0.00066631862,3.8267667
939.4606,0.0005190426,5.7979
939.4606,0.00024483544,4.7799167
939.4606,0.00019250599,7.4513333
939.4606,0.00018014611,7.5056667
939.4606,0.00017358356,5.6265
939.4606,0.0001595014,7.5600167
939.4606,0.0001486732,7.63735
939.4606,0.00014010788,4.8301167
939.4606,9.9995724e-05,5.6223167
939.4606,1.849183e-06,5.9630167
939.4606,-0.00025023105,4.8280167
939.4606,-0.00025364443,7.5161167
939.4606,-0.00025995751,5.7331
939.4606,-0.0003338052,5.80835
939.4606,-0.00037051412,5.78535
939.4606,-0.000407011,5.7790833
939.4606,-0.0004903351,4.9241667
939.4606,-0.00051525447,5.7561
939.4606,-0.0005493314,4.8384667
939.4606,-0.00056273006,4.8134
