Unique MASCOT RT (mins),Difference RT (mins)
4.3572,0.070567
4.3572,0.058017
4.3572,0.047567
4.3572,0.0643
4.3572,0.068467
4.3572,0.060117
4.3572,0.0622
4.3572,0.066383
4.3572,0.05175
4.3572,0.049667
4.4938,0.0295
4.4938,0.056667
4.4938,0.058767
4.4938,0.067117
4.4938,0.016967
4.4938,0.035767
4.4938,0.065033
4.4938,0.090117
4.4938,0.069217
4.4938,0.025317
4.4938,0.021133
4.4938,0.079667
4.4938,-0.08755
4.4938,0.03995
4.4938,0.0922
4.4938,0.027417
4.4938,0.033683
4.4938,0.0734
4.4938,0.06295
4.4938,0.096383
4.4938,0.0525
4.4938,0.06085
4.4938,0.046217
4.4938,0.098483
4.4938,0.0713
4.4938,0.0504
4.4938,0.04205
4.4938,0.014867
4.4938,0.0943
4.4938,0.08385
4.4938,0.01905
4.4938,0.037867
4.4938,-0.079183
4.4938,0.075483
4.4938,-0.081283
4.4938,-0.098
4.4938,0.085933
4.4938,0.077583
4.4938,-0.093817
4.4938,0.088033
4.4938,-0.083367
4.4938,-0.089633
4.4938,0.044133
4.4938,-0.0771
4.4938,-0.060367
4.4938,-0.058283
4.4938,-0.08545
4.4938,0.08175
4.4938,0.048317
4.4938,-0.0959
4.4938,0.0316
4.4938,0.012783
4.4938,-0.068733
4.4938,0.010683
4.4938,0.023233
4.4938,-0.062467
4.4938,-0.072917
4.4938,-0.070833
4.4938,-0.075
4.4938,0.0086
4.4938,-0.091733
4.4938,-0.0562
4.4938,-0.049917
4.4938,-0.06455
4.4938,0.0044167
4.4938,-0.06665
4.4938,0.0065167
4.4938,-0.0541
4.4938,-0.052017
4.4938,-0.047833
4.4938,-0.04365
4.4938,0.0023333
4.4938,-0.041567
4.4938,-0.0039333
4.4938,0.00023333
4.4938,-0.039467
4.4938,-0.04575
4.4938,-0.010217
4.4938,-0.031117
4.4938,-0.0353
4.4938,-0.026933
4.4938,-0.037383
4.4938,-0.020667
4.4938,-0.029017
4.4938,-0.00185
4.4938,-0.018567
4.4938,-0.014383
4.4938,-0.02275
4.4938,-0.0081167
4.4938,-0.0060333
4.4938,-0.0332
4.4938,-0.0123
4.4938,-0.02485
4.4938,-0.016483
4.5055,0.0412
4.5055,0.068367
4.5055,0.070467
4.5055,0.078817
4.5055,0.028667
4.5055,0.047467
4.5055,0.076733
4.5055,0.080917
4.5055,0.037017
4.5055,0.032833
4.5055,0.091367
4.5055,-0.07585
4.5055,0.05165
4.5055,0.039117
4.5055,0.045383
4.5055,0.0851
4.5055,0.07465
4.5055,0.0642
4.5055,0.07255
4.5055,0.057917
4.5055,-0.098833
4.5055,0.083
4.5055,0.0621
4.5055,0.05375
4.5055,0.026567
4.5055,0.09555
4.5055,0.03075
4.5055,-0.090483
4.5055,0.049567
4.5055,-0.067483
4.5055,-0.092567
4.5055,0.087183
4.5055,-0.069583
4.5055,-0.0863
4.5055,0.097633
4.5055,0.089283
4.5055,-0.082117
4.5055,-0.09465
4.5055,0.099733
4.5055,-0.071667
4.5055,-0.077933
4.5055,0.055833
4.5055,-0.0654
4.5055,-0.048667
4.5055,-0.09675
4.5055,-0.046583
4.5055,-0.07375
4.5055,0.09345
4.5055,0.060017
4.5055,-0.088383
4.5055,-0.0842
4.5055,0.0433
4.5055,0.024483
4.5055,-0.057033
4.5055,0.022383
4.5055,0.034933
4.5055,-0.050767
4.5055,-0.061217
4.5055,-0.059133
4.5055,-0.0633
4.5055,0.0203
4.5055,-0.080033
4.5055,-0.0445
4.5055,-0.038217
4.5055,-0.05285
4.5055,0.016117
4.5055,-0.05495
4.5055,0.018217
4.5055,-0.0424
4.5055,-0.040317
4.5055,-0.036133
4.5055,-0.03195
4.5055,0.014033
4.5055,-0.029867
4.5055,0.0077667
4.5055,0.011933
4.5055,-0.027767
4.5055,-0.03405
4.5055,0.0014833
4.5055,-0.019417
4.5055,-0.0236
4.5055,-0.015233
4.5055,-0.025683
4.5055,-0.0089667
4.5055,-0.017317
4.5055,0.00985
4.5055,-0.0068667
4.5055,-0.0026833
4.5055,-0.01105
4.5055,0.0035833
4.5055,0.0056667
4.5055,-0.0215
4.5055,-0.0006
4.5055,-0.01315
4.5055,-0.0047833
4.6308,-0.067633
4.6308,-0.046733
4.6308,-0.038367
4.6308,-0.044633
4.6308,-0.0049167
4.6308,0.0076167
4.6308,-0.015367
4.6308,0.049417
4.6308,-0.02165
4.6308,-0.053
4.6308,-0.034183
4.6308,-0.017467
4.6308,-0.059267
4.6308,0.0055333
4.6308,0.013883
4.6308,0.026433
4.6308,0.0097
4.6308,0.015983
4.6308,-0.06135
4.6308,-0.057183
4.6308,-0.0070167
4.6308,-0.0091
4.6308,-0.00075
4.6308,0.0118
4.6308,0.034783
4.6308,0.057783
4.6308,0.0327
4.6308,-0.013283
4.6308,-0.098983
4.6308,-0.025833
4.6308,0.055683
4.6308,0.038967
4.6308,0.04315
4.6308,0.030617
4.6308,-0.048817
4.6308,-0.092717
4.6308,0.0536
4.6308,0.047333
4.6308,-0.023733
4.6308,0.059867
4.6308,-0.03
4.6308,0.0766
4.6308,0.028517
4.6308,0.078683
4.6308,0.051517
4.6308,0.018067
4.6308,-0.036283
4.6308,0.036883
4.6308,0.041067
4.6308,-0.0321
4.6308,-0.069717
4.6308,0.068233
4.6308,0.0034333
4.6308,-0.0112
4.6308,-0.0028333
4.6308,0.02225
4.6308,0.02015
4.6308,-0.027917
4.6308,-0.0509
4.6308,-0.0739
4.6308,0.0745
4.6308,0.06405
4.6308,-0.0948
4.6308,-0.04255
4.6308,0.066133
4.6308,0.061967
4.6308,-0.08435
4.6308,0.045233
4.6308,-0.01955
4.6308,-0.082267
4.6308,0.080767
4.6308,0.00135
4.6308,-0.080167
4.6308,0.08705
4.6308,0.024333
4.6308,0.072417
4.6308,0.070317
4.6308,-0.088533
4.6308,-0.071817
4.6308,0.082867
4.6308,0.08495
4.6308,-0.075983
4.6308,0.089133
4.6308,-0.086433
4.6308,0.093317
4.6308,-0.055083
4.6308,0.0954
4.6308,-0.065533
4.6308,-0.04045
4.6308,0.0975
4.6308,0.091217
4.6308,-0.096883
4.6308,-0.090617
4.6308,0.099583
4.6308,-0.06345
4.6308,-0.078083
4.643,-0.055383
4.643,-0.034483
4.643,-0.026117
4.643,-0.099267
4.643,-0.032383
4.643,0.0073333
4.643,0.019867
4.643,-0.0031167
4.643,0.061667
4.643,-0.0094
4.643,-0.04075
4.643,-0.021933
4.643,-0.0052167
4.643,-0.047017
4.643,0.017783
4.643,0.026133
4.643,0.038683
4.643,-0.090917
4.643,0.02195
4.643,0.028233
4.643,-0.0491
4.643,-0.044933
4.643,0.0052333
4.643,0.00315
4.643,0.0115
4.643,0.02405
4.643,0.047033
4.643,0.070033
4.643,0.04495
4.643,-0.0010333
4.643,-0.086733
4.643,-0.013583
4.643,0.067933
4.643,0.051217
4.643,0.0554
4.643,0.042867
4.643,-0.036567
4.643,-0.080467
4.643,0.06585
4.643,0.059583
4.643,-0.011483
4.643,0.072117
4.643,-0.093
4.643,-0.01775
4.643,0.08885
4.643,0.040767
4.643,0.090933
4.643,0.063767
4.643,0.030317
4.643,-0.024033
4.643,0.049133
4.643,0.053317
4.643,-0.01985
4.643,-0.057467
4.643,0.080483
4.643,0.015683
4.643,0.00105
4.643,0.0094167
4.643,0.0345
4.643,0.0324
4.643,-0.015667
4.643,-0.03865
4.643,-0.097183
4.643,-0.06165
4.643,0.08675
4.643,0.0763
4.643,-0.08255
4.643,-0.0303
4.643,0.078383
4.643,0.074217
4.643,-0.095083
4.643,-0.0721
4.643,0.057483
4.643,-0.0073
4.643,-0.070017
4.643,0.093017
4.643,0.0136
4.643,-0.067917
4.643,0.0993
4.643,0.036583
4.643,0.084667
4.643,0.082567
4.643,-0.076283
4.643,-0.059567
4.643,0.095117
4.643,0.0972
4.643,-0.063733
4.643,-0.074183
4.643,-0.042833
4.643,-0.053283
4.643,-0.0282
4.643,-0.084633
4.643,-0.078367
4.643,-0.0512
4.643,-0.088817
4.643,-0.065833
6.5126,0.06885
6.5126,-0.064933
6.5126,0.085567
6.5126,-0.012667
6.5126,0.04585
6.5126,-0.044033
6.5126,0.047933
6.5126,0.027033
6.5126,-0.025217
6.5126,0.0145
6.5126,-0.06075
6.5126,0.039583
6.5126,0.033317
6.5126,-0.0022167
6.5126,-0.05865
6.5126,-0.03775
6.5126,0.0563
6.5126,-0.0294
6.5126,0.022867
6.5126,-0.0482
6.5126,-0.079567
6.5126,-0.077467
6.5126,0.016583
6.5126,-0.0503
6.5126,-0.014767
6.5126,-0.01685
6.5126,-0.085833
6.5126,0.041667
6.5126,0.0124
6.5126,-0.0043167
6.5126,-0.0085
6.5126,0.02495
6.5126,-0.035667
6.5126,-0.0691
6.5126,0.018683
6.5126,-0.03985
6.5126,-0.033583
6.5126,-0.052383
6.5126,0.010317
6.5126,0.020767
6.5126,-0.023117
6.5126,-0.067017
6.5126,-0.054483
6.5126,0.0061333
6.5126,0.096017
6.5126,-0.0712
6.5126,-0.062833
6.5126,0.0354
6.5126,-0.0064
6.5126,0.0793
6.5126,-0.056567
6.5126,-0.01895
6.5126,-0.0273
6.5126,0.043767
6.5126,0.054217
6.5126,0.029133
6.5126,-0.046117
6.5126,-0.08165
6.5126,0.037483
6.5126,-0.010583
6.5126,0.00195
6.5126,-0.073283
6.5126,0.0082333
6.5126,-0.083733
6.5126,0.075117
6.5126,-0.00013333
6.5126,0.00405
6.5126,-0.041933
6.5126,-0.031483
6.5126,-0.098367
6.5126,0.081383
6.5235,0.079717
6.5235,-0.054067
6.5235,0.096433
6.5235,-0.0018
6.5235,0.056717
6.5235,-0.033167
6.5235,0.0588
6.5235,0.0379
6.5235,-0.01435
6.5235,0.025367
6.5235,-0.049883
6.5235,-0.0896
6.5235,0.05045
6.5235,0.044183
6.5235,0.00865
6.5235,-0.047783
6.5235,-0.026883
6.5235,0.067167
6.5235,-0.018533
6.5235,0.033733
6.5235,-0.037333
6.5235,-0.0687
6.5235,-0.0666
6.5235,0.02745
6.5235,-0.039433
6.5235,-0.0039
6.5235,-0.0059833
6.5235,-0.074967
6.5235,0.052533
6.5235,0.023267
6.5235,0.00655
6.5235,0.0023667
6.5235,0.035817
6.5235,-0.0248
6.5235,-0.058233
6.5235,0.02955
6.5235,-0.028983
6.5235,-0.022717
6.5235,-0.041517
6.5235,0.021183
6.5235,0.031633
6.5235,-0.01225
6.5235,-0.05615
6.5235,-0.043617
6.5235,0.017
6.5235,-0.060333
6.5235,-0.051967
6.5235,0.046267
6.5235,0.0044667
6.5235,0.090167
6.5235,-0.0457
6.5235,-0.0080833
6.5235,-0.016433
6.5235,0.054633
6.5235,0.065083
6.5235,0.04
6.5235,-0.03525
6.5235,-0.070783
6.5235,0.04835
6.5235,0.00028333
6.5235,0.012817
6.5235,-0.095867
6.5235,-0.062417
6.5235,0.0191
6.5235,-0.072867
6.5235,0.085983
6.5235,0.010733
6.5235,0.014917
6.5235,-0.031067
6.5235,-0.020617
6.5235,-0.0875
6.5235,0.09225
6.7544,-0.084483
6.7544,0.0326
6.7544,0.020067
6.7544,-0.0406
6.7544,-0.053133
6.7544,-0.013383
6.7544,-0.017567
6.7544,0.00125
6.7544,-0.086583
6.7544,0.049317
6.7544,-0.06985
6.7544,-0.0824
6.7544,-0.0594
6.7544,-0.021733
6.7544,-0.094933
6.7544,0.04515
6.7544,0.028417
6.7544,0.013783
6.7544,-0.0615
6.7544,-0.015467
6.7544,-0.04895
6.7544,0.047233
6.7544,-0.028017
6.7544,-0.055233
6.7544,-0.0092
6.7544,0.051417
6.7544,-0.023833
6.7544,0.06605
6.7544,-0.01965
6.7544,-0.00083333
6.7544,-0.044783
6.7544,0.0054333
6.7544,-0.046867
6.7544,-0.0803
6.7544,-0.025917
6.7544,-0.042683
6.7544,0.017967
6.7544,-0.0071167
6.7544,-0.03015
6.7544,0.026333
6.7544,-0.034317
6.7544,0.089033
6.7544,0.0117
6.7544,-0.097033
6.7544,-0.05105
6.7544,0.030517
6.7544,-0.036417
6.7544,-0.011283
6.7544,0.0096167
6.7544,-0.0050167
6.7544,-0.090767
6.7544,0.015883
6.7544,-0.032233
6.7544,0.04305
6.7544,-0.0385
6.7544,0.082767
6.7544,0.040967
6.7544,0.024233
6.7544,-0.0029333
6.7544,-0.057317
6.7544,0.0033333
6.7544,0.057683
6.7544,0.06395
6.7544,0.072317
6.7544,0.078583
6.7544,0.068133
6.7544,0.0075167
6.7544,0.0347
6.7544,0.0744
6.7544,0.061867
6.7544,0.099483
6.7824,-0.0565
6.7824,0.060583
6.7824,0.04805
6.7824,-0.012617
6.7824,-0.02515
6.7824,0.0146
6.7824,0.010417
6.7824,0.029233
6.7824,-0.0586
6.7824,0.0773
6.7824,-0.096217
6.7824,-0.041867
6.7824,-0.054417
6.7824,-0.031417
6.7824,-0.081583
6.7824,-0.073233
6.7824,0.00625
6.7824,-0.06695
6.7824,0.073133
6.7824,0.0564
6.7824,0.041767
6.7824,-0.033517
6.7824,-0.075317
6.7824,0.012517
6.7824,-0.020967
6.7824,0.075217
6.7824,-3.3333e-05
6.7824,-0.02725
6.7824,0.018783
6.7824,0.0794
6.7824,0.00415
6.7824,0.094033
6.7824,0.0083333
6.7824,0.02715
6.7824,-0.083683
6.7824,-0.0168
6.7824,-0.094133
6.7824,-0.08995
6.7824,0.033417
6.7824,-0.018883
6.7824,-0.052317
6.7824,0.0020667
6.7824,-0.0147
6.7824,0.04595
6.7824,0.020867
6.7824,-0.0021667
6.7824,0.054317
6.7824,-0.0063333
6.7824,0.039683
6.7824,-0.06905
6.7824,-0.023067
6.7824,0.0585
6.7824,-0.0084333
6.7824,0.0167
6.7824,0.0376
6.7824,0.022967
6.7824,-0.062783
6.7824,0.043867
6.7824,-0.00425
6.7824,0.071033
6.7824,-0.010517
6.7824,0.06895
6.7824,0.052217
6.7824,0.02505
6.7824,-0.029333
6.7824,0.031317
6.7824,0.085667
6.7824,0.091933
6.7824,0.096117
6.7824,0.0355
6.7824,-0.092033
6.7824,0.062683
6.7824,0.08985
5.0347,0.07285
5.0347,0.03105
5.0347,0.035233
5.0347,0.045683
5.0347,0.0227
5.0347,0.018517
5.0347,0.0436
5.0347,0.060317
5.0347,0.056133
5.0347,0.05405
5.0347,0.0854
5.0347,0.07495
5.0347,0.016417
5.0347,0.070767
5.0347,0.0833
5.0347,0.077033
5.0347,0.026867
5.0347,-0.098533
5.0347,0.01225
5.0347,0.0059667
5.0347,-0.0003
5.0347,-0.0023833
5.0347,-0.0044833
5.0347,-0.012833
5.0347,0.0080667
5.0347,0.0038833
5.0347,0.0017833
5.0347,0.014333
5.0347,-0.090183
5.0347,-0.086
5.0347,0.01015
5.0347,-0.077633
5.0347,-0.092267
5.0347,-0.09645
5.0347,-0.0065667
5.0347,-0.088083
5.0347,-0.081817
5.0347,-0.0086667
5.0347,-0.0651
5.0347,-0.09435
5.0347,-0.07345
5.0347,-0.071367
5.0347,-0.079717
5.0347,-0.014933
5.0347,-0.07555
5.0347,-0.019117
5.0347,-0.0839
5.0347,-0.025383
5.0347,-0.060917
5.0347,-0.01075
5.0347,-0.048367
5.0347,-0.017017
5.0347,-0.023283
5.0347,-0.05255
5.0347,-0.0212
5.0347,-0.067183
5.0347,-0.03165
5.0347,-0.027467
5.0347,-0.069267
5.0347,-0.063
5.0347,-0.0442
5.0347,-0.05465
5.0347,-0.056733
5.0347,-0.046283
5.0347,-0.029567
5.0347,-0.033733
5.0347,-0.0421
5.0347,-0.037917
5.0347,-0.058817
5.0347,-0.050467
5.0347,-0.035833
5.0347,-0.040017
5.046,0.084167
5.046,0.042367
5.046,0.04655
5.046,0.057
5.046,0.034017
5.046,0.029833
5.046,0.054917
5.046,0.071633
5.046,0.06745
5.046,0.065367
5.046,0.096717
5.046,0.086267
5.046,0.027733
5.046,0.082083
5.046,0.094617
5.046,0.08835
5.046,0.038183
5.046,-0.087217
5.046,-0.089317
5.046,0.023567
5.046,0.017283
5.046,0.011017
5.046,0.0089333
5.046,0.0068333
5.046,-0.0015167
5.046,-0.099767
5.046,0.019383
5.046,0.0152
5.046,0.0131
5.046,0.02565
5.046,-0.078867
5.046,-0.074683
5.046,0.021467
5.046,-0.066317
5.046,-0.08095
5.046,-0.085133
5.046,0.00475
5.046,-0.076767
5.046,-0.0705
5.046,0.00265
5.046,-0.0914
5.046,-0.093483
5.046,-0.053783
5.046,-0.097667
5.046,-0.083033
5.046,-0.095583
5.046,-0.062133
5.046,-0.06005
5.046,-0.0684
5.046,-0.0036167
5.046,-0.064233
5.046,-0.0078
5.046,-0.072583
5.046,-0.014067
5.046,-0.0496
5.046,0.00056667
5.046,-0.03705
5.046,-0.0057
5.046,-0.011967
5.046,-0.041233
5.046,-0.0098833
5.046,-0.055867
5.046,-0.020333
5.046,-0.01615
5.046,-0.05795
5.046,-0.051683
5.046,-0.032883
5.046,-0.043333
5.046,-0.045417
5.046,-0.034967
5.046,-0.01825
5.046,-0.022417
5.046,-0.030783
5.046,-0.0266
5.046,-0.0475
5.046,-0.03915
5.046,-0.024517
5.046,-0.0287
5.1378,-0.0142
5.1378,-0.08945
5.1378,-0.0769
5.1378,-0.033017
5.1378,-0.085267
5.1378,-0.058083
5.1378,-0.091533
5.1378,-0.04555
5.1378,-0.070633
5.1378,0.0046167
5.1378,-0.068533
5.1378,-0.039283
5.1378,-0.028833
5.1378,0.0025167
5.1378,-0.083167
5.1378,-0.051817
5.1378,0.098667
5.1378,0.090317
5.1378,-0.0079333
5.1378,-0.010017
5.1378,-0.0351
5.1378,-0.016283
5.1378,-0.056
5.1378,-0.081083
5.1378,-0.02465
5.1378,-0.072717
5.1378,-0.043467
5.1378,-0.041367
5.1378,0.012967
5.1378,-0.08735
5.1378,-0.053917
5.1378,-0.037183
5.1378,0.01715
5.1378,-0.0978
5.1378,-0.074817
5.1378,-0.095717
5.1378,0.025517
5.1378,0.010883
5.1378,-0.0121
5.1378,-0.030917
5.1378,-0.047633
5.1378,0.0067
5.1378,0.096583
5.1378,0.015067
5.1378,-0.02255
5.1378,0.021333
5.1378,-0.06645
5.1378,-0.026733
5.1378,0.094483
5.1378,0.00043333
5.1378,-0.00165
5.1378,0.03805
5.1378,-0.0058333
5.1378,0.0088
5.1378,-0.018383
5.1378,-0.00375
5.1378,-0.064367
5.1378,-0.060183
5.1378,-0.079
5.1378,0.0297
5.1378,0.031783
5.1378,0.023433
5.1378,0.088217
5.1378,0.0276
5.1378,-0.049733
5.1378,0.084033
5.1378,0.01925
5.1378,-0.0999
5.1378,0.077767
5.1378,0.042233
5.1378,-0.062267
5.1378,0.0924
5.1378,0.054783
5.1378,0.086133
5.1378,0.079867
5.1378,0.0506
5.1378,0.08195
5.1378,0.035967
5.1378,0.0715
5.1378,-0.093617
5.1378,0.075683
5.1378,0.033883
5.1378,0.04015
5.1378,0.05895
5.1378,0.0485
5.1378,0.046417
5.1378,-0.020467
5.1378,0.056867
5.1378,0.073583
5.1378,0.069417
5.1378,0.06105
5.1378,0.065233
5.1378,0.044333
5.1378,0.052683
5.1378,0.067317
5.1378,0.063133
5.1479,-0.096117
5.1479,-0.00415
5.1479,-0.0794
5.1479,-0.06685
5.1479,-0.022967
5.1479,-0.075217
5.1479,-0.048033
5.1479,-0.081483
5.1479,-0.091933
5.1479,-0.0355
5.1479,-0.060583
5.1479,0.014667
5.1479,-0.058483
5.1479,-0.029233
5.1479,-0.094017
5.1479,-0.018783
5.1479,0.012567
5.1479,-0.073117
5.1479,-0.041767
5.1479,0.0021167
5.1479,3.3333e-05
5.1479,-0.02505
5.1479,-0.0062333
5.1479,-0.04595
5.1479,-0.071033
5.1479,-0.0146
5.1479,-0.062667
5.1479,-0.033417
5.1479,-0.0982
5.1479,-0.031317
5.1479,0.023017
5.1479,-0.0773
5.1479,-0.043867
5.1479,-0.027133
5.1479,0.0272
5.1479,-0.08775
5.1479,-0.064767
5.1479,-0.085667
5.1479,0.035567
5.1479,0.020933
5.1479,-0.00205
5.1479,-0.020867
5.1479,-0.037583
5.1479,0.01675
5.1479,0.025117
5.1479,-0.0125
5.1479,0.031383
5.1479,-0.0564
5.1479,-0.016683
5.1479,0.010483
5.1479,0.0084
5.1479,0.0481
5.1479,0.0042167
5.1479,0.01885
5.1479,-0.0083333
5.1479,0.0063
5.1479,-0.054317
5.1479,-0.050133
5.1479,-0.06895
5.1479,0.03975
5.1479,0.041833
5.1479,0.033483
5.1479,0.098267
5.1479,0.03765
5.1479,-0.039683
5.1479,0.094083
5.1479,0.0293
5.1479,-0.08985
5.1479,0.087817
5.1479,0.052283
5.1479,-0.052217
5.1479,0.064833
5.1479,0.096183
5.1479,0.089917
5.1479,0.06065
5.1479,0.092
5.1479,0.046017
5.1479,0.08155
5.1479,-0.083567
5.1479,0.085733
5.1479,0.043933
5.1479,0.0502
5.1479,0.069
5.1479,0.05855
5.1479,0.056467
5.1479,-0.010417
5.1479,0.066917
5.1479,0.083633
5.1479,0.079467
5.1479,0.0711
5.1479,0.075283
5.1479,0.054383
5.1479,0.062733
5.1479,0.077367
5.1479,0.073183
7.4772,-0.0912
7.4772,-0.013867
7.4772,0.03425
7.4772,-0.01805
7.4772,0.0426
7.4772,-0.068217
7.4772,-0.05985
7.4772,-0.036867
7.4772,-0.057767
7.4772,0.027967
7.4772,-0.076583
7.4772,0.05305
7.4772,0.011217
7.4772,0.050967
7.4772,0.030067
7.4772,0.061417
7.4772,0.09695
7.4772,-0.066117
7.4772,0.082317
7.4772,0.057233
7.4772,-0.0494
7.4772,-0.0933
7.4772,-0.024317
7.4772,-0.0724
7.4772,0.07395
7.4772,0.0447
7.4772,-0.089117
7.4772,-0.055667
7.4772,-0.097483
7.4772,-0.0034167
7.4772,-0.034767
7.4772,-0.015967
7.4772,0.067683
7.4772,0.05515
7.4772,-0.08075
7.4772,-0.0076
7.4772,0.019567
7.4772,0.03215
7.4772,-0.043133
7.4772,-0.064033
7.4772,-0.087033
7.4772,0.017483
7.4772,0.025833
7.4772,-0.022233
7.4772,0.0635
7.4772,-0.047317
7.4772,-0.078667
7.4772,0.046783
7.4772,0.069767
7.4772,-0.0703
7.4772,0.088583
7.4772,0.099033
7.4772,0.048867
7.4772,-0.0055167
7.4772,-0.0096833
7.4772,-0.032683
7.4772,0.040517
7.4772,-0.099567
7.4772,0.015383
7.4772,0.0865
7.4772,0.021667
7.4772,-0.0285
7.4772,-0.0013333
7.4772,-0.084933
7.4772,-0.06195
7.4772,0.00285
7.4772,0.036333
7.4772,0.090683
7.4772,0.078133
7.4772,0.0091167
7.4772,0.00076667
7.4772,-0.045217
7.4772,-0.095383
7.4772,0.07605
7.4772,0.0049333
7.4772,-0.053583
7.4772,0.080233
7.4772,-0.074483
7.4772,-0.04105
7.4772,-0.08285
7.4772,0.0070333
7.4772,0.0133
7.4772,0.02375
7.4772,0.059317
7.4772,-0.011783
7.4772,-0.03895
7.4772,0.0844
7.4772,-0.0306
7.5031,-0.065283
7.5031,-0.09455
7.5031,-0.079917
7.5031,0.01205
7.5031,0.060167
7.5031,0.0078667
7.5031,-0.075733
7.5031,-0.09665
7.5031,0.068517
7.5031,-0.0841
7.5031,-0.0423
7.5031,-0.033933
7.5031,-0.01095
7.5031,-0.03185
7.5031,0.053883
7.5031,-0.050667
7.5031,0.078967
7.5031,0.037133
7.5031,0.076883
7.5031,0.055983
7.5031,0.087333
7.5031,-0.0402
7.5031,0.08315
7.5031,-0.023483
7.5031,-0.067383
7.5031,0.0016
7.5031,-0.046483
7.5031,0.099867
7.5031,-0.086183
7.5031,-0.092467
7.5031,0.070617
7.5031,-0.0632
7.5031,-0.02975
7.5031,-0.071567
7.5031,0.0225
7.5031,-0.00885
7.5031,0.00995
7.5031,0.0936
7.5031,0.081067
7.5031,-0.054833
7.5031,0.018317
7.5031,0.045483
7.5031,0.058067
7.5031,-0.017217
7.5031,-0.038117
7.5031,-0.061117
7.5031,-0.077833
7.5031,0.0434
7.5031,0.05175
7.5031,0.0036833
7.5031,0.089417
7.5031,-0.0214
7.5031,-0.05275
7.5031,-0.090367
7.5031,0.0727
7.5031,0.095683
7.5031,-0.044383
7.5031,-0.088283
7.5031,0.074783
7.5031,0.0204
7.5031,0.016233
7.5031,-0.0067667
7.5031,0.066433
7.5031,-0.098733
7.5031,-0.07365
7.5031,0.0413
7.5031,0.047583
7.5031,-0.0025833
7.5031,0.024583
7.5031,-0.059017
7.5031,-0.036033
7.5031,0.028767
7.5031,0.06225
7.5031,0.035033
7.5031,0.026683
7.5031,-0.0193
7.5031,-0.069467
7.5031,0.03085
7.5031,-0.027667
7.5031,-0.048567
7.5031,-0.015133
7.5031,-0.056933
7.5031,0.03295
7.5031,0.039217
7.5031,0.049667
7.5031,0.085233
7.5031,0.014133
7.5031,-0.013033
7.5031,-0.0046833
7.5788,0.010383
7.5788,-0.018883
7.5788,-0.041883
7.5788,-0.00425
7.5788,-0.050233
7.5788,-0.087867
7.5788,0.087717
7.5788,0.083533
7.5788,-6.6667e-05
7.5788,-0.020983
7.5788,-0.08995
7.5788,-0.077417
7.5788,-0.085767
7.5788,-0.064867
7.5788,-0.081583
7.5788,-0.0084333
7.5788,0.033367
7.5788,0.041733
7.5788,0.064717
7.5788,-0.075317
7.5788,0.043817
7.5788,-0.052333
7.5788,-0.083683
7.5788,0.025
7.5788,0.035467
7.5788,-0.0795
7.5788,-0.039783
7.5788,-0.02725
7.5788,0.052183
7.5788,0.0082833
7.5788,0.077267
7.5788,0.029183
7.5788,-0.010517
7.5788,-0.04605
7.5788,-0.0168
7.5788,0.012467
7.5788,0.045917
7.5788,-0.094133
7.5788,0.0041
7.5788,0.098167
7.5788,0.066817
7.5788,0.085617
7.5788,-0.096217
7.5788,0.020833
7.5788,0.093983
7.5788,-0.06905
7.5788,0.05845
7.5788,-0.033517
7.5788,-0.04815
7.5788,0.03755
7.5788,0.01455
7.5788,-0.0021667
7.5788,-0.060683
7.5788,-0.02515
7.5788,0.07935
7.5788,0.054267
7.5788,0.022917
7.5788,-0.073233
7.5788,-0.0147
7.5788,-0.066967
7.5788,0.031283
7.5788,-0.062783
7.5788,-0.098317
7.5788,-0.012617
7.5788,-0.0377
7.5788,0.096067
7.5788,-0.0565
7.5788,-0.0356
7.5788,0.0919
7.5788,0.0689
7.5788,-0.023067
7.5788,0.0020167
7.5788,-0.031433
7.5788,-0.054417
7.5788,-0.0586
7.5788,0.073083
7.5788,-0.092033
7.5788,0.01665
7.5788,0.039633
7.5788,-0.043967
7.5788,0.056367
7.5788,0.0062
7.5788,0.048
7.5788,0.0271
7.5788,0.060533
7.5788,0.018733
7.5788,0.0898
7.5788,0.062633
7.5788,0.070983
7.5994,0.030983
7.5994,0.0017167
7.5994,-0.021283
7.5994,0.01635
7.5994,-0.029633
7.5994,-0.094433
7.5994,-0.067267
7.5994,0.020533
7.5994,-0.088167
7.5994,-0.00038333
7.5994,-0.06935
7.5994,-0.056817
7.5994,-0.065167
7.5994,-0.044267
7.5994,-0.060983
7.5994,0.012167
7.5994,0.053967
7.5994,0.062333
7.5994,0.085317
7.5994,-0.054717
7.5994,0.064417
7.5994,-0.031733
7.5994,-0.063083
7.5994,0.0456
7.5994,0.056067
7.5994,-0.0589
7.5994,-0.019183
7.5994,-0.096517
7.5994,-0.00665
7.5994,0.072783
7.5994,0.028883
7.5994,-0.09025
7.5994,0.097867
7.5994,0.049783
7.5994,0.010083
7.5994,-0.02545
7.5994,0.0038
7.5994,0.033067
7.5994,0.066517
7.5994,-0.073533
7.5994,0.0247
7.5994,0.087417
7.5994,-0.075617
7.5994,0.041433
7.5994,-0.04845
7.5994,0.07905
7.5994,-0.012917
7.5994,-0.02755
7.5994,0.05815
7.5994,0.03515
7.5994,0.018433
7.5994,-0.040083
